# ----------------------------------------
# www.visit-trzic.com - GA4
# Najbolj obiskane strani-01_visit_trzic_mesecni_pregled.csv
# 20260525-20260724
# ----------------------------------------

Year,Month,Page title,Page path and screen class,Views,Views per active user,Active users,Event count,Key events,Average engagement time per session
2026,07,K55 - Gozd - Udin Woods,/en/paths/cycling-routes/k55-gozd-udin-woods,2,1,2,3,0,52
2026,07,K55 - Gozd - Udin boršt,/sl/poti/kolesarske-poti/k55-gozd-udin-borst,22,1.4666666666666666,15,41,0,12.947368421052632
2026,07,K55 - Gozd und Udin boršt,/de/wege/radtouren/k55-gozd-und-udin-borst,1,1,1,1,0,0
2026,07,K55 - Gozd – Bosco di Udin,/it/sentieri/sentieri-per-ciclisti/k55-gozd-bosco-di-udin,1,1,1,1,0,0
2026,07,KKP Tržič 01,/sl/poti/kolesarske-poti/kkp-trzic-01,30,1.3636363636363635,22,50,0,29.96153846153846
2026,07,KKP Tržič 02,/sl/poti/kolesarske-poti/kkp-trzic-02,30,1.3636363636363635,22,47,0,13.916666666666666
2026,07,KKP Tržič 03,/sl/poti/kolesarske-poti/kkp-trzic-03,20,1.1111111111111112,18,37,0,21.38888888888889
2026,07,KKP Tržič 04,/sl/poti/kolesarske-poti/kkp-trzic-04,12,1.0909090909090908,11,18,0,19.454545454545453
2026,07,KKP Tržič 05,/sl/poti/kolesarske-poti/kkp-trzic-05,13,1,13,21,0,7.384615384615385
2026,07,Kajža Apartment,/en/accommodation/kajza-apartment,1,1,1,2,0,38
2026,07,Kalendar svih događanja u općini,/sl/prireditve/koledar-vseh-dogodkov-v-obcini,1,1,1,1,0,0
2026,07,Kam na ‘bone’? V Tržič!,/sl/blog/kam-na-bone-v-trzic,1,1,1,2,0,26
2026,07,Kamnek,/de/wege/wege-in-der-natur/kamnek,11,1.8333333333333333,6,20,0,19.11111111111111
2026,07,Kamnek,/en/paths/walks-in-nature/kamnek,10,1,10,18,0,22.4
2026,07,Kamnek,/it/sentieri/sentieri-nella-natura/kamnek,2,1,2,3,0,2
2026,07,Kamnek,/sl/poti/poti-po-naravi/kamnek,25,2.5,10,39,0,4.764705882352941
2026,07,Kamp Podljubelj,/sl/prenocisca/kamp-podljubelj,16,1.7777777777777777,9,29,0,12.1
2026,07,Karami Berghaus,/de/unterkuenfte/karami-berghaus,1,1,1,1,0,0
2026,07,Karami Mountainhouse,/en/accommodation/karami-mountainhouse,2,1,2,4,0,11.5
2026,07,Karami Mountainhouse,/sl/prenocisca/karami-mountainhouse,8,1.3333333333333333,6,15,0,20.166666666666668
2026,07,Karavla 297 Inn,/en/cuisine/karavla-297-inn,1,1,1,2,0,16
2026,07,Katja Apartment,/en/accommodation/katja-apartment,1,1,1,2,0,12
2026,07,Kino piknik v parku Radetzky,/sl/prireditve/seznam-prireditev/kino-piknik-v-parku-radetzky,34,1.2142857142857142,28,62,0,28.1875
2026,07,Kofce,/en/paths/mountain-hikes/kofce,43,1.5925925925925926,27,90,0,7.758620689655173
2026,07,Kofce,/sl/poti/pejmo-v-planine/kofce,86,1.7916666666666667,48,174,0,17.735849056603772
2026,07,Kofce Mountain Hostel,/en/accommodation/kofce-mountain-hostel,1,1,1,2,0,13
2026,07,Koledar vseh dogodkov v občini,/sl/prireditve/koledar-vseh-dogodkov-v-obcini,24,1.1428571428571428,21,42,0,12.136363636363637
2026,07,Kolesarjenje po planinah pod Košuto,/sl/aktivnosti/kolesarjenje-po-planinah-pod-kosuto,17,1.5454545454545454,11,34,0,32.166666666666664
2026,07,Kontakt,/de/info/kontakt,4,1.3333333333333333,3,7,0,12.5
2026,07,Kontakt,/sl/info/kontakt,65,1.625,40,152,0,12.191489361702128
2026,07,Korak po tržiško,/sl/dozivetja/seznam-dozivetij/korak-po-trzisko,5,1.25,4,10,0,83.75
2026,07,Korošica,/en/paths/mountain-hikes/korosica,16,2.2857142857142856,7,35,0,16.428571428571427
2026,07,Korošica,/it/sentieri/sentieri-alpini/korosica,1,1,1,1,0,0
2026,07,Korošica,/sl/poti/pejmo-v-planine/korosica,50,1.3888888888888888,36,100,0,31.63157894736842
2026,07,Kostenlose Touristen - Shuttle,/de/aktivitaeten/kostenlose-touristen-shuttle,20,1.6666666666666667,12,31,0,10.6
2026,07,Kozolec (Hayrack) Apartment,/en/accommodation/kozolec-hayrack-apartment,2,2,1,5,0,192
2026,07,Koča na Kobilici - Dobrča,/sl/prenocisca/koca-na-kobilici-dobrca,21,1.9090909090909092,11,48,0,32.92857142857143
2026,07,Koča na Kriški gori,/sl/prenocisca/koca-na-kriski-gori,27,1.6875,16,62,0,18.88888888888889
2026,07,Koča na Ljubelju,/sl/kulinarika/koca-na-ljubelju,56,1.8064516129032258,31,118,0,16.15625
2026,07,Koča na planini Korošica,/sl/kulinarika/koca-na-planini-korosica,86,2.15,40,192,0,9.696428571428571
2026,07,Košuta alatti hegyek,/sl/poti/pejmo-v-planine/planine-pod-kosuto,3,3,1,5,0,0
2026,07,Krippenspiel,/de/veranstaltungen/krippenspiel,2,1,2,4,0,0
2026,07,Kriška Gora Hut,/en/accommodation/kriska-gora-hut,5,1.6666666666666667,3,9,0,15
2026,07,Kriška Gora Paragliding Club,/en/activities/kriska-gora-paragliding-club,3,1,3,5,0,16
2026,07,Kriška Gora Trail,/en/events/kriska-gora-trail,8,2,4,14,0,10
2026,07,Kriška Gora Trail,/it/eventi/kriska-gora-trail,2,1,2,4,0,0
2026,07,Kriška gora,/en/paths/mountain-hikes/kriska-gora,19,1.9,10,36,0,17.09090909090909
2026,07,Kriška gora,/it/sentieri/sentieri-alpini/kriska-gora,4,1.3333333333333333,3,10,0,26
2026,07,Kriška gora,/sl/poti/pejmo-v-planine/kriska-gora,40,1.6,25,87,0,18.11111111111111
2026,07,Kriška gora Trail,/sl/prireditve/kriska-gora-trail,8,1.3333333333333333,6,14,0,11.666666666666666
2026,07,Krucefix destilarna,/sl/aktivnosti/krucefix-destilarna,30,2,15,63,0,41
2026,07,Kulturelle Sehenswürdigkeiten,/de/sehenswuerdigkeiten/kulturelle-sehenswurdigkeiten,23,1.6428571428571428,14,39,0,17.75
2026,07,Kulturne znamenitosti,/sl/znamenitosti/kulturne-znamenitosti,30,1.3043478260869565,23,73,0,44.7037037037037
2026,07,Kurnik House,/en/attractions/cultural-attractions/kurnik-house,6,1.2,5,11,0,1.8333333333333333
2026,07,Kurnikova hiša,/sl/znamenitosti/kulturne-znamenitosti/kurnikova-hisa,2,1,2,3,0,32
2026,07,"LIFE Bike - Fahrrad-Erlebnisse, Touren, Reisen und Veranstaltungen",/de/aktivitaeten/life-bike-fahrrad-erlebnisse-touren-reisen-und-veranstaltungen,1,1,1,1,0,0
2026,07,"LIFE Bike - kolesarska doživetja, ture, potovanja in dogodki",/sl/aktivnosti/life-bike-kolesarska-dozivetja-ture-potovanja-in-dogodki,12,1.3333333333333333,9,24,0,5.888888888888889
2026,07,"LIFE Bike – esperienze, tour, viaggi ed eventi ciclistici",/it/attivita/life-bike-esperienze-tour-viaggi-ed-eventi-ciclistici,1,1,1,1,0,0
2026,07,La Casa di Kurnik,/it/attrazioni/attrazioni-culturali/la-casa-di-kurnik,1,1,1,1,0,0
2026,07,La cascata dello Stegovnik,/it/attrazioni/attrazioni-naturali/la-cascata-dello-stegovnik,1,1,1,1,0,0
2026,07,La collezione dell’artigianato calzaturiero di Pavel Jazbec,/it/attrazioni/attrazioni-culturali/la-collezione-dellartigianato-calzaturiero-di-pavel-jazbec,1,1,1,1,0,0
2026,07,La corsa lungo le vie di Tržič,/it/eventi/la-corsa-lungo-le-vie-di-trzic,1,1,1,1,0,0
2026,07,La fonderia con il museo e la galleria Mebron,/it/attrazioni/attrazioni-culturali/la-fonderia-con-il-museo-e-la-galleria-mebron,1,1,1,1,0,0
2026,07,La gola di Dovžan,/it/attrazioni/attrazioni-naturali/la-gola-di-dovzan,30,2.3076923076923075,13,55,0,15.11111111111111
2026,07,La sala commemorativa del dott. Tone Pretnar,/it/attrazioni/attrazioni-culturali/la-sala-commemorativa-del-dott-tone-pretnar,1,1,1,1,0,0
2026,07,La sala commemorativa di Sunita L. Williams,/it/attrazioni/attrazioni-culturali/la-sala-commemorativa-di-sunita-l-williams,1,1,1,1,0,0
2026,07,La varietà delle esperienze nella regione di Tržič,/it/attivita,3,1,3,4,0,2
2026,07,La zona umida Blata,/it/attrazioni/attrazioni-naturali/la-zona-umida-blata,1,1,1,1,0,0
2026,07,Laboratorio e galleria Kosmač,/it/attrazioni/attrazioni-culturali/laboratorio-e-galleria-kosmac,1,1,1,1,0,0
2026,07,Lasst uns auf dem Fahrrad singen,/sl/poti/kolesarske-poti,1,1,1,1,0,0
2026,07,Laten we naar de bergen gaan.,/sl/poti/pejmo-v-planine,1,1,1,2,0,13
2026,07,Laten we zingen in de bergen,/sl/poti/pejmo-v-planine,1,1,1,1,0,0
2026,07,Laten we zingen in de natuur.,/sl/poti/poti-po-naravi,1,1,1,1,0,0
2026,07,Laten we zingen op de fiets.,/sl/poti/kolesarske-poti,1,1,1,1,0,0
2026,07,Les gorges de Dovžan,/en/attractions/natural-attractions/the-dovzan-gorge,1,1,1,3,0,0
2026,07,Let's sing in nature,/sl/poti/poti-po-naravi,1,1,1,2,0,22
2026,07,Lešanska planina,/sl/kulinarika/lesanska-planina,3,1,3,7,0,0
2026,07,Lijst met accommodaties,/sl/prenocisca,2,1,2,2,0,0
2026,07,Lijst van evenementen,/sl/prireditve/seznam-prireditev,1,1,1,3,0,26
2026,07,Linden tree in Žiganja Vas,/en/attractions/natural-attractions/linden-tree-in-ziganja-vas,8,1.3333333333333333,6,13,0,2.7142857142857144
2026,07,Lipa v Žiganji vasi,/sl/znamenitosti/naravne-znamenitosti/lipa-v-ziganji-vasi,2,1,2,4,0,18.5
2026,07,Lista de eventos,/sl/prireditve/seznam-prireditev,1,1,1,1,0,0
2026,07,Lista doświadczeń,/sl/dozivetja/seznam-dozivetij,1,1,1,1,0,0
2026,07,Liste der Unterkünfte,/sl/prenocisca,1,1,1,1,0,0
2026,07,Little Family House,/en/accommodation/little-family-house,1,1,1,2,0,16
2026,07,Little Family House,/it/alloggi/little-family-house,1,1,1,1,0,0
2026,07,Little Family House,/sl/prenocisca/little-family-house,3,1,3,4,0,10
2026,07,Livarna z muzejem in galerijo Mebron,/sl/znamenitosti/kulturne-znamenitosti/livarna-z-muzejem-in-galerijo-mebron,3,1.5,2,5,0,0
2026,07,Liza Apartment,/en/accommodation/liza-apartment,1,1,1,2,0,33
2026,07,Ljubelj (Loibl) Pass,/en/attractions/cultural-attractions/ljubelj-loibl-pass,28,2,14,58,0,6.157894736842105
2026,07,Ljubelj Mountain Hut,/en/cuisine/ljubelj-mountain-hut,11,2.2,5,23,0,17.333333333333332
2026,07,Ljubelj labour camp,/en/attractions/cultural-attractions/ljubelj-labour-camp,37,1.9473684210526316,19,75,0,8.818181818181818
2026,07,Locanda Pri Bajdu,/it/gastronomia/locanda-pri-bajdu,1,1,1,1,0,0
2026,07,Luxus cestování. Vyberte si ten svůj.,/sl/poti,0,0,1,1,0,21
2026,07,Lyžařské turistické trasy,/sl/poti/turnosmucarske-poti,1,1,1,1,0,0
2026,07,L’indimenticabile Natale di Jakob Aljaž,/it/attivita/lindimenticabile-natale-di-jakob-aljaz,1,1,1,1,0,0
2026,07,MYCONOCTIS – De Magische Wereld van Paddenstoelen,/sl/dozivetja/seznam-dozivetij/myconoctis-carobni-svet-gob,1,1,1,2,0,4
2026,07,MYCONOCTIS – El mágico mundo de las setas,/en/experiences/all-experiences/myconoctis-the-magical-world-of-mushrooms,1,1,1,1,0,0
2026,07,MYCONOCTIS – The Magical World of Mushrooms,/en/experiences/all-experiences/myconoctis-the-magical-world-of-mushrooms,6,0.8571428571428571,7,13,0,33.142857142857146
2026,07,MYCONOCTIS – Čarobni svet gob,/sl/dozivetja/seznam-dozivetij/myconoctis-carobni-svet-gob,21,1.2352941176470589,17,35,0,22.75
2026,07,Maison sous Storžič,/sl/prenocisca/dom-pod-storzicem,0,0,1,1,0,56
2026,07,Malga sul Dolga njiva,/it/gastronomia/malga-sul-dolga-njiva,3,1,3,7,0,0
2026,07,Malga sul Tegošče,/it/alloggi/malga-sul-tegosce,5,1.6666666666666667,3,9,0,0
2026,07,Malga sull’alpe Preval,/it/gastronomia/malga-sullalpe-preval,1,1,1,1,0,0
2026,07,Marička Apartment,/en/accommodation/maricka-apartment,4,1.3333333333333333,3,9,0,7.333333333333333
2026,07,Marshal Radetzky Walk,/en/paths/walks-around-town/marshal-radetzky-walk,5,1,5,8,0,5.6
2026,07,"Mednarodni dnevi mineralov, fosilov in okolja - MINFOS",/sl/prireditve/mednarodni-dnevi-mineralov-fosilov-in-okolja-minfos,7,1.4,5,18,0,17.5
2026,07,Memoriale di Hrast – gara internazionale di montagna per macchine d’epoca,/it/eventi/memoriale-di-hrast-gara-internazionale-di-montagna-per-macchine-depoca,1,1,1,1,0,0
2026,07,Mesto na dan,/sl/poti/mestne-poti/mesto-na-dan,17,1.4166666666666667,12,26,0,13.923076923076923
2026,07,Metka Apartment,/en/accommodation/metka-apartment,1,1,1,2,0,14
2026,07,Mi trébol štruklji,/sl/kulinarika/moji-struklji-deteljica,1,1,1,1,0,0
2026,07,Mine Sainte-Anne,/en/attractions/natural-attractions/st-anne-mine,1,1,1,1,0,0
2026,07,Mine de Šentan,/sl/znamenitosti/naravne-znamenitosti/sentanski-rudnik,1,1,1,1,0,0
2026,07,Miniera di Sant’Anna,/it/attrazioni/attrazioni-naturali/miniera-di-santanna,6,1.2,5,9,0,2
2026,07,Mnóstwo tras. Wybierz swoją.,/en/paths,0,0,1,1,0,73
2026,07,Moj izbor,/sl/moj-izbor,2,1,2,3,0,9.5
2026,07,Mojca Apartments,/en/accommodation/mojca-apartments,1,1,1,2,0,17
2026,07,Moji štruklji Deteljica,/en/cuisine/moji-struklji-deteljica,2,2,1,5,0,10
2026,07,Moji štruklji Deteljica,/sl/kulinarika/moji-struklji-deteljica,31,1.55,20,67,0,20.80952380952381
2026,07,Mokrišče Blata,/sl/znamenitosti/naravne-znamenitosti/mokrisce-blata,4,1,4,5,0,9
2026,07,Mostra permanente sul Campo di concentramento di Ljubelj/Mauthausen 1943-1945,/it/attrazioni/attrazioni-culturali/mostra-permanente-sul-campo-di-concentramento-di-ljubeljmauthausen-1943-1945,1,1,1,1,0,0
2026,07,Mountain hikes,/en/paths/mountain-hikes,47,1.3823529411764706,34,81,0,14.333333333333334
2026,07,Mountain pastures below Košuta,/en/paths/mountain-hikes/mountain-pastures-below-kosuta,14,1.75,8,25,0,16.357142857142858
2026,07,Mountainbiketrail Trans Karawanken,/de/wege/radtouren/mountainbiketrail-trans-karawanken,3,1.5,2,6,0,1.5
2026,07,Museo dello sci sloveno,/it/attrazioni/attrazioni-culturali/museo-dello-sci-sloveno,1,1,1,1,0,0
2026,07,Museum detective trail,/en/paths/walks-around-town/museum-detective-trail,1,1,1,1,0,0
2026,07,Museum: The Ljubelj/Mauthausen concentration camp 1943-1945,/en/attractions/cultural-attractions/museum-the-ljubeljmauthausen-concentration-camp-1943-1945,6,1.2,5,8,0,0
2026,07,Museums-Detektivtour,/de/wege/stadtbesichtigungen/museums-detektivtour,2,1,2,2,0,0
2026,07,Muzej: Koncentracijsko taborišče Ljubelj/Mauthausen 1943-1945,/sl/znamenitosti/kulturne-znamenitosti/muzej-koncentracijsko-taborisce-ljubeljmauthausen-1943-1945,9,1.2857142857142858,7,17,0,16.5
2026,07,Muzejska detektivska pot,/sl/poti/mestne-poti/muzejska-detektivska-pot,5,1,5,6,0,0.8
2026,07,NAGRADNA IGRA ODKRIJ KOŠČEK RAJA,/sl/info/pravila-nagradne-igre,2,1,2,3,0,16
2026,07,Na Tržiškem je skoraj vsak dan nekaj novega,/sl/prireditve,112,1.3333333333333333,84,208,0,5.96875
2026,07,Na Tržiškem je skoraj vsak dan nekaj novega - Visit Tržič,/wayback/20171011063534/http:/www.visit-trzic.com/prireditve,1,1,1,3,0,0
2026,07,Naravna sankaška proga Zelenica na Ljubelju,/sl/poti/sankaske-poti/naravna-sankaska-proga-zelenica-na-ljubelju,3,1,3,3,0,0
2026,07,Naravne znamenitosti,/sl/znamenitosti/naravne-znamenitosti,71,1.868421052631579,38,135,0,13.823529411764707
2026,07,Nativity scenes in Sebenje,/en/attractions/cultural-attractions/nativity-scenes-in-sebenje,2,1,2,2,0,0
2026,07,"Natura, bellezza e avventure nel mondo da scoprire della bella Tržič",/it/blog/natura-bellezza-e-avventure-nel-mondo-da-scoprire-della-bella-trzic,2,2,1,5,0,12
2026,07,Natural attractions,/en/attractions/natural-attractions,40,1.5384615384615385,26,66,0,17.21212121212121
2026,07,Natuurlijke attracties,/sl/znamenitosti/naravne-znamenitosti,4,2,2,4,0,0
2026,07,Natuurlijke bezienswaardigheden,/sl/znamenitosti/naravne-znamenitosti,0,0,1,1,0,1
2026,07,Natürliche Sehenswürdigkeiten,/de/sehenswuerdigkeiten/naturliche-sehenswurdigkeiten,38,1.5833333333333333,24,64,0,10.75
2026,07,Naučná stezka Dovžovým kaňonem,/sl/poti/poti-po-naravi/razgledna-ucna-pot-dovzanova-soteska,1,1,1,1,0,0
2026,07,Nepozabni božič Jakoba Aljaža,/sl/dozivetja/seznam-dozivetij/nepozabni-bozic-jakoba-aljaza,8,1.6,5,15,0,18.8
2026,07,Obilica poti. Izberi svojega.,/en/paths,0,0,1,1,0,16
2026,07,Obilje pašnikov pod Košuto – najdaljšo slovensko goro,/en/blog/pastures-galore-beneath-kosuta-slovenias-longest-mountain,1,1,1,3,0,0
2026,07,Obisk Tržiča in vzpon na Storžič,/sl/blog/obisk-trzica-in-vzpon-na-storzic,7,1.75,4,17,0,30.25
2026,07,Odkrij košček raja lahkih nog naokrog,/sl/aktivnosti/planinarjenje,26,1.3,20,40,0,4.904761904761905
2026,07,Odkrij košček raja na dveh kolesih,/sl/aktivnosti/kolesarjenje,44,1.375,32,76,0,4.864864864864865
2026,07,Oferta de catering,/sl/kulinarika/gostinska-ponudba,1,1,1,1,0,0
2026,07,Offerenti di attività dinamiche,/it/attivita/offerenti,1,1,1,1,0,0
2026,07,Offerta di alloggi,/it/alloggi,9,1.2857142857142858,7,12,0,11.375
2026,07,Offerta di alloggi,/it/alloggi/offerta-di-alloggi,6,1.5,4,11,0,2
2026,07,Okusite Tržiško - Visit Tržič,/wayback/20171011062810/http:/www.visit-trzic.com/kulinarika,1,1,1,3,0,0
2026,07,Ontdek een stukje paradijs met lichte voeten overal om je heen,/sl/aktivnosti/planinarjenje,0,0,1,1,0,3
2026,07,Orlova pot na Dolgi njivi,/sl/poti/poti-po-naravi/orlova-pot-na-dolgi-njivi,67,3.526315789473684,19,132,0,13.666666666666666
2026,07,Ostello degli scout Šija,/it/alloggi/ostello-degli-scout-sija,16,1.7777777777777777,9,39,0,30.7
2026,07,Oude stad,/sl/znamenitosti/kulturne-znamenitosti/staro-mestno-jedro,1,1,1,2,0,0
2026,07,Our Forest House,/en/accommodation/our-forest-house,1,1,1,2,0,15
2026,07,Passeggiate nella natura,/en/paths/walks-in-nature,1,1,1,1,0,0
2026,07,Passo di Ljubelj,/it/attrazioni/attrazioni-culturali/passo-di-ljubelj,6,1.5,4,13,0,13
2026,07,Pastures Galore Beneath Košuta – Slovenia’s Longest Mountain,/en/blog/pastures-galore-beneath-kosuta-slovenias-longest-mountain,6,1.5,4,12,0,0
2026,07,Path to the Church of St. Joseph,/en/paths/walks-around-town/path-to-the-church-of-st-joseph,5,1.25,4,7,0,0
2026,07,Pavel Jazbec shoe collection,/en/attractions/cultural-attractions/pavel-jazbec-shoe-collection,17,1.7,10,35,0,9.3
2026,07,Pejmo na kolo,/sl/poti/kolesarske-poti,329,2.164473684210526,152,897,0,41.82027649769585
2026,07,Pejmo po mestu,/sl/poti/mestne-poti,33,1.434782608695652,23,51,0,11.555555555555555
2026,07,Pejmo v naravo,/sl/poti/poti-po-naravi,53,1.394736842105263,38,91,0,16.97826086956522
2026,07,Pejmo v planine,/sl/poti/pejmo-v-planine,86,1.4098360655737705,61,136,0,21.96875
2026,07,Pensione tradizionale slovena,/it/alloggi/pensione-tradizionale-slovena,1,1,1,1,0,0
2026,07,Percorsi ciclabili,/en/paths/cycling-routes,1,1,1,1,0,0
2026,07,Percorsi per lo scialpinismo,/it/sentieri/percorsi-per-lo-scialpinismo,1,1,1,1,0,0
2026,07,Percorso MTB a lunga distanza Trans Karavanke,/it/sentieri/sentieri-per-ciclisti/percorso-mtb-a-lunga-distanza-trans-karavanke,3,1.5,2,5,0,0
2026,07,Percorso verso la chiesa di San Giuseppe,/it/sentieri/sentieri-in-citta/percorso-verso-la-chiesa-di-san-giuseppe,1,1,1,1,0,0
2026,07,Pfadfinderhütte - Taborniški dom Šija,/de/unterkuenfte/pfadfinderhutte-taborniski-dom-sija,7,1.75,4,13,0,0
2026,07,Picerija Pod gradom,/sl/kulinarika/picerija-pod-gradom,37,1.608695652173913,23,87,0,11.56
2026,07,Pista naturale per slittini “Zelenica sul Ljubelj”,/it/sentieri/piste-per-lo-slittino/pista-naturale-per-slittini-zelenica-sul-ljubelj,3,1.5,2,6,0,6.5
2026,07,Piste per lo slittino,/it/sentieri/piste-per-lo-slittino,2,1,2,3,0,6
2026,07,Pizzeria Pod gradom,/de/kulinarik/pizzeria-pod-gradom,8,2,4,15,0,0
2026,07,Piškotki,/sl/piskotki,2,1,2,2,0,0
2026,07,Places to eat,/en/cuisine/places-to-eat,9,1.125,8,17,0,16
2026,07,Places to stay,/en/accommodation,24,1.6,15,83,0,15.869565217391305
2026,07,Places to stay,/en/accommodation/places-to-stay,1,1,1,3,0,0
2026,07,Planina Apartment House,/en/accommodation/planina-apartment-house,5,2.5,2,11,0,15.666666666666666
2026,07,Planine pod Košuto,/sl/poti/pejmo-v-planine/planine-pod-kosuto,51,1.5,34,110,0,31.1
2026,07,Planinska koča na Dobrči,/sl/prenocisca/planinska-koca-na-dobrci,24,2,12,51,0,13.714285714285714
2026,07,Planinski dom na Zelenici,/sl/prenocisca/planinski-dom-na-zelenici,16,2.2857142857142856,7,33,0,14.8
2026,07,Planšarija Dolga njiva,/sl/kulinarika/plansarija-dolga-njiva,126,1.8805970149253732,67,283,0,16.935064935064936
2026,07,Planšarija Duga njiva,/sl/kulinarika/plansarija-dolga-njiva,0,0,1,1,0,21
2026,07,Planšarija Tegošče,/sl/prenocisca/plansarija-tegosce,37,1.85,20,80,0,20.043478260869566
2026,07,Planšarija na planini Preval,/sl/kulinarika/plansarija-na-planini-preval,230,1.9327731092436975,119,530,0,20.91044776119403
2026,07,Ples brez meja na prelazu Stari Ljubelj,/sl/prireditve/ples-brez-meja-na-prelazu-stari-ljubelj,58,1.6111111111111112,36,126,0,11.675
2026,07,Plezanje,/sl/aktivnosti/plezanje,12,1.5,8,22,0,0
2026,07,Pod Gradom Pizzeria,/en/cuisine/pod-gradom-pizzeria,23,2.5555555555555554,9,46,0,1.9166666666666667
2026,07,Pod Gradom Pizzéria,/en/cuisine/pod-gradom-pizzeria,0,0,1,1,0,23
2026,07,Pod Storžič,/sl/poti/pejmo-v-planine/pod-storzic,14,1.2727272727272727,11,21,0,16.166666666666668
2026,07,Podajte se v naravo in postanite raziskovalci,/sl/blog/podajte-se-v-naravo-in-postanite-raziskovalci,1,1,1,1,0,0
2026,07,Podljubelj Camp,/en/accommodation/podljubelj-camp,3,1,3,6,0,14.666666666666666
2026,07,Pojďme si zazpívat na kole,/sl/poti/kolesarske-poti,1,1,1,1,0,0
2026,07,Pojďme si zpívat v přírodě,/sl/poti/poti-po-naravi,1,1,1,1,0,0
2026,07,Pojďme zpívat po městě,/sl/poti/mestne-poti,1,1,1,1,0,0
2026,07,Poletna torkanja,/sl/prireditve/poletna-torkanja,7,2.3333333333333335,3,14,0,6
2026,07,Ponudniki aktivnih doživetij,/sl/aktivnosti/ponudniki,21,1.5,14,45,0,15.8125
2026,07,Popis događaja,/sl/prireditve/seznam-prireditev,1,1,1,1,0,0
2026,07,Popis smještajnih objekata,/sl/prenocisca,1,1,1,1,0,0
2026,07,Postajališče za avtodome Gorenjska plaža,/sl/prenocisca/postajalisce-za-avtodome-gorenjska-plaza,11,2.75,4,29,0,21.25
2026,07,Pot do cerkve sv. Jožefa,/sl/poti/mestne-poti/pot-do-cerkve-sv-jozefa,11,1.5714285714285714,7,17,0,38.22222222222222
2026,07,Pot maršala Radetzkega,/sl/poti/mestne-poti/pot-marsala-radetzkega,27,1.8,15,54,0,15.45
2026,07,Pot treh zvonov,/sl/poti/poti-po-naravi/pot-treh-zvonov,46,1.7692307692307692,26,98,0,19.733333333333334
2026,07,Pr' Hariž Farm,/en/cuisine/pr-hariz-farm,1,1,1,3,0,0
2026,07,Pr' Tič Mountain Farm,/en/accommodation/pr-tic-mountain-farm,2,1,2,3,0,6.5
2026,07,Pravno obvestilo,/sl/pravno-obvestilo,2,1,2,2,0,0
2026,07,Praznična doživetja v osrčju Karavank,/sl/prireditve/praznicna-dozivetja-v-osrcju-karavank,7,1,7,13,0,33.57142857142857
2026,07,Prelaz Ljubelj,/sl/znamenitosti/kulturne-znamenitosti/prelaz-ljubelj,30,1.7647058823529411,17,67,0,21.27777777777778
2026,07,Prenočišča,/en/accommodation,1,1,1,1,0,0
2026,07,Preval Mountain Dairy,/en/cuisine/preval-mountain-dairy,1,1,1,1,0,0
2026,07,Pri Bajdu Inn,/en/cuisine/pri-bajdu-inn,1,1,1,3,0,0
2026,07,Priesmyk Ljubelj (Loibl),/en/attractions/cultural-attractions/ljubelj-loibl-pass,1,1,1,3,0,0
2026,07,Providers of adventure holidays,/en/activities/providers,4,1.3333333333333333,3,10,0,54.333333333333336
2026,07,Przeżyj coś wyjątkowego!,/sl/dozivetja,1,1,1,1,0,0
2026,07,Prírodné atrakcie,/en/attractions/natural-attractions,1,1,1,1,0,0
2026,07,Radtouren,/de/wege/radtouren,21,1.6153846153846154,13,60,0,22.9375
2026,07,Radwege,/en/paths/cycling-routes,1,1,1,3,0,0
2026,07,Razgledna učna pot Dovžanova soteska,/sl/poti/poti-po-naravi/razgledna-ucna-pot-dovzanova-soteska,106,1.5820895522388059,67,232,0,27.658536585365855
2026,07,Razkošje poti. Izberi svojo.,/sl/poti,174,1.4621848739495797,119,309,0,10.14179104477612
2026,07,Raznolika tržiška doživetja,/sl/aktivnosti,76,1.4339622641509433,53,131,0,7.567164179104478
2026,07,Rechtlicher Hinweis,/de/rechtlicher-hinweis,1,1,1,1,0,0
2026,07,Regione di Tržič,/it/informazioni/regione-di-trzic,1,1,1,1,0,0
2026,07,"Reisemobilstellplatz ""Gorenjska plaža - Oberkrainer Strand""",/de/unterkuenfte/reisemobilstellplatz-gorenjska-plaza-oberkrainer-strand,3,1.5,2,6,0,12.5
2026,07,Residence Planina,/it/alloggi/residence-planina,1,1,1,1,0,0
2026,07,Restaurant Firbc' okn,/de/kulinarik/restaurant-firbc-okn,6,3,2,12,0,11.25
2026,07,Restaurant Firbc' okn,/sl/kulinarika/restavracija-firbc-okn,0,0,1,1,0,7
2026,07,Restaurant Tabor,/de/kulinarik/restaurant-tabor,6,2,3,14,0,3.75
2026,07,Restavracija Firbc' okn,/sl/kulinarika/restavracija-firbc-okn,94,2.088888888888889,45,194,0,10.298245614035087
2026,07,Restavracija Raj,/sl/kulinarika/restavracija-raj,22,1.6923076923076923,13,44,0,16.214285714285715
2026,07,Restavracija Tabor,/sl/kulinarika/restavracija-tabor,10,1.4285714285714286,7,19,0,12.625
2026,07,Rezultati iskanja,/sl/iskanje,41,4.555555555555555,9,82,0,15.538461538461538
2026,07,Ri - Vivi il Medioevo ''OMNIA CUM TEMPORE'',/it/eventi/ri-vivi-il-medioevo-omnia-cum-tempore,2,1,2,4,0,0
